year,rank,title,wikilink,network,rating,show_id,genre_id,genre,overview
1982,6,Three's Company,//en.wikipedia.org/wiki/Three's_Company,ABC,21.2,2686.0,35,comedy,"When two single girls, Janet and Chrissy, need a roommate to share their Santa Monica apartment, they decide to offer a room to Jack, a man they find passed out in the bathtub after the going-away party for their last roommate. However, hijinks ensure when Jack must pretend to be gay in order to throw off the scent of the trio's conservative landlady."
1982,9,The Love Boat,//en.wikipedia.org/wiki/The_Love_Boat,ABC,20.3,1823.0,"18,35",comedy,"Passengers who search for romantic nights aboard a beautiful ship travelling to tropical or mysterious countries, decide to pass their vacation aboard the ""Love Boat"", where Gopher, Dr. Bricker, Isaac, Julie, and Captain Stubing try their best to please them, and sometimes help them fall in love. Things are not always so easy, but in the end, love wins."
1982,10,The A-Team,//en.wikipedia.org/wiki/The_A-Team,NBC,20.1,1516.0,"10759,35,80",comedy,"A fictional group of ex-United States Army Special Forces personnel work as soldiers of fortune while on the run from the Army after being branded as war criminals for a ""crime they didn't commit."""
1982,12,The Jeffersons,//en.wikipedia.org/wiki/The_Jeffersons,CBS,20.0,1964.0,"35,10751",comedy,"Sitcom following a successful African-American couple, George and Louise “Weezyö Jefferson as they “move on up” from working-class Queens to a ritzy Manhattan apartment. A spin-off of All in the Family."
1982,12,Newhart,//en.wikipedia.org/wiki/Newhart,CBS,20.0,3004.0,"35,18",comedy,"Dick Loudon and his wife Joanna decide to leave life in New York City and buy a little inn in Vermont. Dick is a how-to book writer, who eventually becomes a local TV celebrity as host of ""Vermont Today."" George Utley is the handyman at the inn and Leslie Vanderkellen is the maid, with ambitions of being an Olympic Ski champion; she is later replaced by her cousin Stephanie, an heiress who hates her job. Her boyfriend is Dick's yuppie TV producer, Michael Harris. There are many other quirky characters in this fictional little town, including Dick's neighbors Larry, Darryl, and Darryl...three brothers who buy the Minuteman Cafe from Kirk Devane. Besides sharing a name, Darryl and Darryl never speak."
1982,15,9 to 5,//en.wikipedia.org/wiki/9_to_5_(TV_series),ABC,19.3,10117.0,35,comedy,The sitcom takes us into the further adventures of the characters from the movie of the same name.
1982,16,One Day at a Time,//en.wikipedia.org/wiki/One_Day_at_a_Time_(1975_TV_series),CBS,19.1,2191.0,35,comedy,"The misadventures of a divorced mother,  two teenage daughters, and new building superintendent in Indianapolis."
1982,22,Archie Bunker's Place,//en.wikipedia.org/wiki/Archie_Bunker's_Place,CBS,18.3,4277.0,35,comedy,"Archie Bunker's Place is an American sitcom originally broadcast on the CBS network, conceived in 1979 as a spin-off and continuation of All in the Family. While not as popular as its predecessor, the show maintained a large enough audience to last for four seasons, until its cancellation in 1983. In its first season, the show performed so well that it knocked Mork & Mindy out of its new Sunday night time slot."
1982,25,Laverne & Shirley,//en.wikipedia.org/wiki/Laverne_&_Shirley,ABC,17.8,3033.0,"35,10751",comedy,"Best friends, roommates, and polar opposites, Laverne DeFazio and Shirley Feeney work together at the Shotz Brewery in Milwaukee and keep each other's spirits up at home."
1982,28,Happy Days,//en.wikipedia.org/wiki/Happy_Days,ABC,17.4,3845.0,35,comedy,"In 1950s Milwaukee the Cunningham family must contend with Fonzie, a motorcycle riding Casanova."
1982,30,The Dukes of Hazzard,//en.wikipedia.org/wiki/The_Dukes_of_Hazzard,CBS,17.2,397.0,"10759,18,35,80",comedy,"Cousins Bo and Luke Duke and their car ""General Lee"", assisted by Cousin Daisy and Uncle Jesse, have a running battle with the authorities of Hazzard County (Boss Hogg and Sheriff Coltrane), plus a string of ne'er-do-wells often backed by the scheming Hogg."
1983,4,The A-Team,//en.wikipedia.org/wiki/The_A-Team,NBC,24.0,1516.0,"10759,35,80",comedy,"A fictional group of ex-United States Army Special Forces personnel work as soldiers of fortune while on the run from the Army after being branded as war criminals for a ""crime they didn't commit."""
1983,8,Kate & Allie,//en.wikipedia.org/wiki/Kate_&_Allie,CBS,21.9,917.0,"35,18,10751",comedy,"Kate & Allie is an American television situation comedy which ran from March 19, 1984, to May 22, 1989. Kate & Allie first aired on CBS as a midseason replacement series and only six episodes were initially commissioned, but the favorable response from critics and viewers alike easily convinced CBS to commit to a full season in the fall of 1984. The series was created by Sherry Coben."
1983,14,TV's Bloopers & Practical Jokes,//en.wikipedia.org/wiki/TV's_Bloopers_&_Practical_Jokes,NBC,20.3,10719.0,35,comedy,"TV's Bloopers & Practical Jokes is an American television series. Debuting as a weekly series, new episodes have been broadcast as infrequent specials during most of its run. It premiered on NBC in 1984, moved to ABC in 1998, and was revived in syndication in 2012. The NBC run of the series was co-produced by Carson Productions and Dick Clark Productions, and the ABC and syndication runs have been produced solely by Dick Clark Productions."
1983,15,AfterMASH,//en.wikipedia.org/wiki/AfterMASH,CBS,20.1,3000.0,35,comedy,"AfterMASH is an American situation comedy that aired on CBS from September 26, 1983, to December 11, 1984. A spin-off of the series M*A*S*H, the show takes place immediately following the end of the Korean War and chronicles the adventures of three characters from the original series: Colonel Potter, Klinger and Father Mulcahy. M*A*S*H supporting cast-member Kellye Nakahara joined them, albeit off-camera, as the voice of the hospital's public address system. Rosalind Chao rounded out the starring cast as Soon-Lee Klinger, a Korean refugee whom Klinger met, fell in love with and married in the M*A*S*H series finale ""Goodbye, Farewell and Amen.""

AfterMASH premiered in the fall of 1983 in the same Monday night 9:00 P.M. EST. time slot as its predecessor M*A*S*H. It finished 10th out of all network shows for the 1983-1984 season according to Nielsen Media Research television ratings. For its second season CBS moved the show to Tuesday nights at 8:00 EST., opposite NBC's top ten hit The A-Team, and launched a marketing campaign featuring illustrations by Sanford Kossin of Max Klinger in a nurse's uniform, shaving off Mr. T's signature mohawk, theorizing that AfterMASH would take a large portion of The A-Team's audience. The theory, however, was proven wrong. In fact, the exact opposite occurred, as AfterMASH's ratings plummeted to near the bottom of the television rankings and the show was canceled nine episodes into its second season, while The A-Team continued until 1987, with 97 episodes."
1983,17,The Love Boat,//en.wikipedia.org/wiki/The_Love_Boat,ABC,19.0,1823.0,"18,35",comedy,"Passengers who search for romantic nights aboard a beautiful ship travelling to tropical or mysterious countries, decide to pass their vacation aboard the ""Love Boat"", where Gopher, Dr. Bricker, Isaac, Julie, and Captain Stubing try their best to please them, and sometimes help them fall in love. Things are not always so easy, but in the end, love wins."
1983,19,The Jeffersons,//en.wikipedia.org/wiki/The_Jeffersons,CBS,18.6,1964.0,"35,10751",comedy,"Sitcom following a successful African-American couple, George and Louise “Weezyö Jefferson as they “move on up” from working-class Queens to a ritzy Manhattan apartment. A spin-off of All in the Family."
1983,23,Newhart,//en.wikipedia.org/wiki/Newhart,CBS,18.0,3004.0,"35,18",comedy,"Dick Loudon and his wife Joanna decide to leave life in New York City and buy a little inn in Vermont. Dick is a how-to book writer, who eventually becomes a local TV celebrity as host of ""Vermont Today."" George Utley is the handyman at the inn and Leslie Vanderkellen is the maid, with ambitions of being an Olympic Ski champion; she is later replaced by her cousin Stephanie, an heiress who hates her job. Her boyfriend is Dick's yuppie TV producer, Michael Harris. There are many other quirky characters in this fictional little town, including Dick's neighbors Larry, Darryl, and Darryl...three brothers who buy the Minuteman Cafe from Kirk Devane. Besides sharing a name, Darryl and Darryl never speak."
1983,24,The Facts of Life,//en.wikipedia.org/wiki/The_Facts_of_Life_(TV_series),NBC,17.3,1803.0,"18,35",comedy,"Mrs. Edna Garrett, housemother and dietitian at the Eastland School, teaches a group of girls in her charge how to solve those problems that every teenager has to face."
1983,25,Webster,//en.wikipedia.org/wiki/Webster_(TV_series),ABC,17.2,3804.0,35,comedy,"Webster is an American situation comedy that aired on ABC from September 16, 1983 until May 8, 1987, and in first-run syndication from September 21, 1987 until March 10, 1989. The series was created by Stu Silver.

The show stars Emmanuel Lewis in the title role as a young boy who, after losing his parents, is adopted by his NFL-pro godfather, portrayed by Alex Karras, and his new socialite wife, played by Susan Clark. The focus was largely on how this impulsively married couple had to adjust to their new lives and sudden parenthood, but it was the congenial Webster himself who drove much of the plot. The series was produced by Georgian Bay Ltd., Emmanuel Lewis Entertainment Enterprises, Inc. and Paramount Television.

Like NBC's earlier hit Diff'rent Strokes, Webster featured a young African-American boy adopted by a white family."
1983,25,Alice,//en.wikipedia.org/wiki/Alice_(American_TV_series),CBS,17.2,494.0,"35,18",comedy,"Alice is an American sitcom television series that ran from August 31, 1976 to March 19, 1985 on CBS. The series is based on the 1974 film Alice Doesn't Live Here Anymore. The show stars Linda Lavin in the title role, a widow who moves with her young son to start her life over again, and finds a job working at a roadside diner on the outskirts of Phoenix, Arizona. Most of the episodes revolve around events at Mel's Diner."
1984,3,The Cosby Show,//en.wikipedia.org/wiki/The_Cosby_Show,NBC,24.2,1759.0,"35,10751",comedy,"The Cosby Show is an American television situation comedy starring Bill Cosby, which aired for eight seasons on NBC from September 20, 1984 until April 30, 1992. The show focuses on the Huxtable family, an upper middle-class African-American family living in Brooklyn, New York."
1984,5,Family Ties,//en.wikipedia.org/wiki/Family_Ties,NBC,22.1,496.0,"35,18,10751",comedy,"Former 1960s flower children Steven and Elyse Keaton raise their conservative son Alex, daughters Mallory and Jennifer, and later, youngest child Andrew."
1984,6,The A-Team,//en.wikipedia.org/wiki/The_A-Team,NBC,21.9,1516.0,"10759,35,80",comedy,"A fictional group of ex-United States Army Special Forces personnel work as soldiers of fortune while on the run from the Army after being branded as war criminals for a ""crime they didn't commit."""
1984,10,Crazy Like a Fox,//en.wikipedia.org/wiki/Crazy_Like_a_Fox_(TV_series),CBS,19.9,7208.0,"35,18",comedy,"Crazy Like a Fox is an American television series set in San Francisco, California, that aired on CBS from December 30, 1984 to May 3, 1986."
1984,12,Cheers,//en.wikipedia.org/wiki/Cheers,NBC,19.7,141.0,35,comedy,The story about a blue-collar Boston bar run by former sports star Sam Malone and the quirky and wonderful people who worked and drank there.
1984,16,Newhart,//en.wikipedia.org/wiki/Newhart,CBS,18.4,3004.0,"35,18",comedy,"Dick Loudon and his wife Joanna decide to leave life in New York City and buy a little inn in Vermont. Dick is a how-to book writer, who eventually becomes a local TV celebrity as host of ""Vermont Today."" George Utley is the handyman at the inn and Leslie Vanderkellen is the maid, with ambitions of being an Olympic Ski champion; she is later replaced by her cousin Stephanie, an heiress who hates her job. Her boyfriend is Dick's yuppie TV producer, Michael Harris. There are many other quirky characters in this fictional little town, including Dick's neighbors Larry, Darryl, and Darryl...three brothers who buy the Minuteman Cafe from Kirk Devane. Besides sharing a name, Darryl and Darryl never speak."
1984,17,Kate & Allie,//en.wikipedia.org/wiki/Kate_&_Allie,CBS,18.3,917.0,"35,18,10751",comedy,"Kate & Allie is an American television situation comedy which ran from March 19, 1984, to May 22, 1989. Kate & Allie first aired on CBS as a midseason replacement series and only six episodes were initially commissioned, but the favorable response from critics and viewers alike easily convinced CBS to commit to a full season in the fall of 1984. The series was created by Sherry Coben."
1984,20,Night Court,//en.wikipedia.org/wiki/Night_Court,NBC,17.6,162.0,35,comedy,An eccentric fun-loving judge presides over an urban night court and all the silliness going on there.
1984,22,TV's Bloopers & Practical Jokes,//en.wikipedia.org/wiki/TV's_Bloopers_&_Practical_Jokes,NBC,17.1,10719.0,35,comedy,"TV's Bloopers & Practical Jokes is an American television series. Debuting as a weekly series, new episodes have been broadcast as infrequent specials during most of its run. It premiered on NBC in 1984, moved to ABC in 1998, and was revived in syndication in 2012. The NBC run of the series was co-produced by Carson Productions and Dick Clark Productions, and the ABC and syndication runs have been produced solely by Dick Clark Productions."
1984,25,Remington Steele,//en.wikipedia.org/wiki/Remington_Steele,NBC,17.0,589.0,"18,10751,35",comedy,"Laura Holt, a licensed private detective, opens a detective agency but finds that potential clients refuse to hire a woman, however qualified. To solve the problem, Laura invents a fictitious male superior whom she names Remington Steele. Through a series of events that unfold in the first episode, ""License to Steele,"" a former thief and con man, whose real name is never revealed, assumes the identity of Remington Steele. Behind the scenes, Laura remains firmly in charge."
1984,25,Webster,//en.wikipedia.org/wiki/Webster_(TV_series),ABC,17.0,3804.0,35,comedy,"Webster is an American situation comedy that aired on ABC from September 16, 1983 until May 8, 1987, and in first-run syndication from September 21, 1987 until March 10, 1989. The series was created by Stu Silver.

The show stars Emmanuel Lewis in the title role as a young boy who, after losing his parents, is adopted by his NFL-pro godfather, portrayed by Alex Karras, and his new socialite wife, played by Susan Clark. The focus was largely on how this impulsively married couple had to adjust to their new lives and sudden parenthood, but it was the congenial Webster himself who drove much of the plot. The series was produced by Georgian Bay Ltd., Emmanuel Lewis Entertainment Enterprises, Inc. and Paramount Television.

Like NBC's earlier hit Diff'rent Strokes, Webster featured a young African-American boy adopted by a white family."
1985,1,The Cosby Show,//en.wikipedia.org/wiki/The_Cosby_Show,NBC,33.7,1759.0,"35,10751",comedy,"The Cosby Show is an American television situation comedy starring Bill Cosby, which aired for eight seasons on NBC from September 20, 1984 until April 30, 1992. The show focuses on the Huxtable family, an upper middle-class African-American family living in Brooklyn, New York."
1985,2,Family Ties,//en.wikipedia.org/wiki/Family_Ties,NBC,30.0,496.0,"35,18,10751",comedy,"Former 1960s flower children Steven and Elyse Keaton raise their conservative son Alex, daughters Mallory and Jennifer, and later, youngest child Andrew."
1985,5,Cheers,//en.wikipedia.org/wiki/Cheers,NBC,23.7,141.0,35,comedy,The story about a blue-collar Boston bar run by former sports star Sam Malone and the quirky and wonderful people who worked and drank there.
1985,7,The Golden Girls,//en.wikipedia.org/wiki/The_Golden_Girls,NBC,21.8,1678.0,35,comedy,"Four Southern Florida seniors share a house, their dreams, and a whole lot of cheesecake. Bright, promiscuous, clueless and hilarious, these lovely, mismatched ladies form the perfect circle of friends."
1985,10,Who's the Boss?,//en.wikipedia.org/wiki/Who's_the_Boss%3F,ABC,21.1,634.0,35,comedy,"A former professional baseball player, along with his preteen daughter, moves into New York advertising executive Angela Bower's house to be both a housekeeper and a father figure to her young son. Tony 's laid-back personality contrasts with Angela's type-A behavior."
1985,11,Night Court,//en.wikipedia.org/wiki/Night_Court,NBC,20.9,162.0,35,comedy,An eccentric fun-loving judge presides over an urban night court and all the silliness going on there.
1985,14,Kate & Allie,//en.wikipedia.org/wiki/Kate_&_Allie,CBS,20.0,917.0,"35,18,10751",comedy,"Kate & Allie is an American television situation comedy which ran from March 19, 1984, to May 22, 1989. Kate & Allie first aired on CBS as a midseason replacement series and only six episodes were initially commissioned, but the favorable response from critics and viewers alike easily convinced CBS to commit to a full season in the fall of 1984. The series was created by Sherry Coben."
1985,16,Newhart,//en.wikipedia.org/wiki/Newhart,CBS,19.6,3004.0,"35,18",comedy,"Dick Loudon and his wife Joanna decide to leave life in New York City and buy a little inn in Vermont. Dick is a how-to book writer, who eventually becomes a local TV celebrity as host of ""Vermont Today."" George Utley is the handyman at the inn and Leslie Vanderkellen is the maid, with ambitions of being an Olympic Ski champion; she is later replaced by her cousin Stephanie, an heiress who hates her job. Her boyfriend is Dick's yuppie TV producer, Michael Harris. There are many other quirky characters in this fictional little town, including Dick's neighbors Larry, Darryl, and Darryl...three brothers who buy the Minuteman Cafe from Kirk Devane. Besides sharing a name, Darryl and Darryl never speak."
1985,17,Growing Pains,//en.wikipedia.org/wiki/Growing_Pains,ABC,19.5,54.0,35,comedy,"Fatherhood has taken on a whole new meaning for Jason Seaver, who has assumed the chores of cooking, cleaning and minding the kids so that his wife, Maggie, can pursue a career in journalism after spending 15 years as a housewife."
1985,19,You Again?,//en.wikipedia.org/wiki/You_Again%3F,NBC,19.2,5168.0,35,comedy,"You Again? is an American situation comedy based on the British sitcom ""Home To Roost"" that was broadcast by NBC from February 27, 1986, to March 30, 1987, for two seasons. When Matthew Willows (John Stamos) was 10 years old, his parents got divorced, and Matthew chose to live with his mother. Now, seven years later, he's on his father's doorstep—and his dad, Henry Willows (Jack Klugman), is not thrilled. This kid is less than a model teenager: he drinks, he smokes, he curses, he lies. Not that Henry, a grouchy old bird, is any prize himself. But Matt moves in ""temporarily."" Henry makes him drop most of those bad habits, and Matt brings a little youthful exuberance into the Willows household, which includes Enid (Elizabeth Bennett), the part-time housekeeper."
1985,20,227,//en.wikipedia.org/wiki/227_(TV_series),NBC,18.8,1938.0,"35,10751",comedy,"A housewife sits on the stoop of her apartment building in a black neighborhood of Washington, D.C., and discusses all manner of things with her neighbors."
1985,24,Moonlighting,//en.wikipedia.org/wiki/Moonlighting_(TV_series),ABC,18.1,1998.0,"35,18,9648,80",comedy,"After being duped and going bankrupt, model Maddie is convinced by David to become a partner in a detective agency. Together they solve various cases, while getting comfortable with each other."
1985,24,Valerie,//en.wikipedia.org/wiki/The_Hogan_Family,NBC,18.1,28274.0,35,comedy,"Joe, who works at his dad's plumbing store, meets Valerie at a disco and a romance begins. But Joe's roommates, hearse driver Paulie and chauvinist Frankie interfer as does Valerie's divorced mother Stella with whom she lives."
1985,27,The Facts of Life,//en.wikipedia.org/wiki/The_Facts_of_Life_(TV_series),NBC,17.7,1803.0,"18,35",comedy,"Mrs. Edna Garrett, housemother and dietitian at the Eastland School, teaches a group of girls in her charge how to solve those problems that every teenager has to face."
1985,30,The A-Team,//en.wikipedia.org/wiki/The_A-Team,NBC,16.9,1516.0,"10759,35,80",comedy,"A fictional group of ex-United States Army Special Forces personnel work as soldiers of fortune while on the run from the Army after being branded as war criminals for a ""crime they didn't commit."""
1986,1,The Cosby Show,//en.wikipedia.org/wiki/The_Cosby_Show,NBC,34.9,1759.0,"35,10751",comedy,"The Cosby Show is an American television situation comedy starring Bill Cosby, which aired for eight seasons on NBC from September 20, 1984 until April 30, 1992. The show focuses on the Huxtable family, an upper middle-class African-American family living in Brooklyn, New York."
1986,2,Family Ties,//en.wikipedia.org/wiki/Family_Ties,NBC,32.7,496.0,"35,18,10751",comedy,"Former 1960s flower children Steven and Elyse Keaton raise their conservative son Alex, daughters Mallory and Jennifer, and later, youngest child Andrew."
1986,3,Cheers,//en.wikipedia.org/wiki/Cheers,NBC,27.2,141.0,35,comedy,The story about a blue-collar Boston bar run by former sports star Sam Malone and the quirky and wonderful people who worked and drank there.
1986,5,The Golden Girls,//en.wikipedia.org/wiki/The_Golden_Girls,NBC,24.5,1678.0,35,comedy,"Four Southern Florida seniors share a house, their dreams, and a whole lot of cheesecake. Bright, promiscuous, clueless and hilarious, these lovely, mismatched ladies form the perfect circle of friends."
1986,7,Night Court,//en.wikipedia.org/wiki/Night_Court,NBC,23.2,162.0,35,comedy,An eccentric fun-loving judge presides over an urban night court and all the silliness going on there.
1986,8,Growing Pains,//en.wikipedia.org/wiki/Growing_Pains,ABC,22.7,54.0,35,comedy,"Fatherhood has taken on a whole new meaning for Jason Seaver, who has assumed the chores of cooking, cleaning and minding the kids so that his wife, Maggie, can pursue a career in journalism after spending 15 years as a housewife."
1986,9,Moonlighting,//en.wikipedia.org/wiki/Moonlighting_(TV_series),ABC,22.4,1998.0,"35,18,9648,80",comedy,"After being duped and going bankrupt, model Maddie is convinced by David to become a partner in a detective agency. Together they solve various cases, while getting comfortable with each other."
1986,10,Who's the Boss?,//en.wikipedia.org/wiki/Who's_the_Boss%3F,ABC,22.0,634.0,35,comedy,"A former professional baseball player, along with his preteen daughter, moves into New York advertising executive Angela Bower's house to be both a housekeeper and a father figure to her young son. Tony 's laid-back personality contrasts with Angela's type-A behavior."
1986,12,Newhart,//en.wikipedia.org/wiki/Newhart,CBS,19.5,3004.0,"35,18",comedy,"Dick Loudon and his wife Joanna decide to leave life in New York City and buy a little inn in Vermont. Dick is a how-to book writer, who eventually becomes a local TV celebrity as host of ""Vermont Today."" George Utley is the handyman at the inn and Leslie Vanderkellen is the maid, with ambitions of being an Olympic Ski champion; she is later replaced by her cousin Stephanie, an heiress who hates her job. Her boyfriend is Dick's yuppie TV producer, Michael Harris. There are many other quirky characters in this fictional little town, including Dick's neighbors Larry, Darryl, and Darryl...three brothers who buy the Minuteman Cafe from Kirk Devane. Besides sharing a name, Darryl and Darryl never speak."
1986,13,Amen,//en.wikipedia.org/wiki/Amen_(TV_series),NBC,19.4,5221.0,"35,10751",comedy,"Amen is an American television sitcom produced by Carson Productions that ran from September 27, 1986 to May 11, 1991 on NBC. Set in Sherman Hemsley's real-life hometown of Philadelphia, Amen stars Hemsley as the deacon of a church and was part of a wave of successful sitcoms on NBC in the 1980s which featured entirely or almost-entirely black casts. Others included The Cosby Show, A Different World, and 227."
1986,14,227,//en.wikipedia.org/wiki/227_(TV_series),NBC,18.9,1938.0,"35,10751",comedy,"A housewife sits on the stoop of her apartment building in a black neighborhood of Washington, D.C., and discusses all manner of things with her neighbors."
1986,19,Kate & Allie,//en.wikipedia.org/wiki/Kate_&_Allie,CBS,18.3,917.0,"35,18,10751",comedy,"Kate & Allie is an American television situation comedy which ran from March 19, 1984, to May 22, 1989. Kate & Allie first aired on CBS as a midseason replacement series and only six episodes were initially commissioned, but the favorable response from critics and viewers alike easily convinced CBS to commit to a full season in the fall of 1984. The series was created by Sherry Coben."
1986,21,My Sister Sam,//en.wikipedia.org/wiki/My_Sister_Sam,CBS,17.4,9809.0,"35,10751",comedy,My Sister Sam is an American situation comedy series that aired on CBS from October 1986 to April 1988. The series stars Pam Dawber and Rebecca Schaeffer.
1986,28,ALF,//en.wikipedia.org/wiki/ALF_(TV_series),NBC,16.5,4658.0,"35,10751,10765",comedy,A furry alien wiseguy comes to live with a terran family after crashing into their garage.
1986,28,Hunter,//en.wikipedia.org/wiki/Hunter_(1984_U.S._TV_series),NBC,16.5,45952.0,"10765,10759,16,35,18",comedy,"Gon Freecss discovers that the father he had always been told was dead was actually alive the whole time. Ging is a famous Hunter: an individual who has proven themself an elite member of humanity. Gon becomes determined to follow in his father's footsteps, pass the rigorous Hunter Examination."
1986,30,Head of the Class,//en.wikipedia.org/wiki/Head_of_the_Class,ABC,16.4,2589.0,"35,10751",comedy,"Head of the Class is an American sitcom that ran from 1986 to 1991 on the ABC television network.

The series follows a group of gifted students in the Individualized Honors Program at the fictional Monroe High School in Manhattan, and their history teacher Charlie Moore. The program was ostensibly a vehicle for Hesseman, best known for his role as radio DJ Dr. Johnny Fever in the sitcom WKRP in Cincinnati. Hesseman left Head of the Class in 1990 and was replaced by Billy Connolly as teacher Billy MacGregor for the final season. After the series ended, Connolly appeared in a short-lived spin-off titled Billy.

The series was created and executive produced by Rich Eustis and Michael Elias. Rich Eustis had previously worked as a New York City substitute teacher while hoping to become an actor."
1987,1,The Cosby Show,//en.wikipedia.org/wiki/The_Cosby_Show,NBC,27.8,1759.0,"35,10751",comedy,"The Cosby Show is an American television situation comedy starring Bill Cosby, which aired for eight seasons on NBC from September 20, 1984 until April 30, 1992. The show focuses on the Huxtable family, an upper middle-class African-American family living in Brooklyn, New York."
1987,2,A Different World,//en.wikipedia.org/wiki/A_Different_World,NBC,25.0,115.0,"35,10751",comedy,"A Different World is a spin-off series from The Cosby Show and originally centered on Denise Huxtable and the life of students at Hillman College, a fictional mixed but historically black college in the state of Virginia. After Bonet's departure in the first season, the remainder of the series primarily focused more on Southern belle Whitley Gilbert and mathematics whiz Dwayne Wayne. The series frequently depicted members of the major historically black fraternities and sororities."
1987,3,Cheers,//en.wikipedia.org/wiki/Cheers,NBC,23.4,141.0,35,comedy,The story about a blue-collar Boston bar run by former sports star Sam Malone and the quirky and wonderful people who worked and drank there.
1987,4,The Golden Girls,//en.wikipedia.org/wiki/The_Golden_Girls,NBC,21.8,1678.0,35,comedy,"Four Southern Florida seniors share a house, their dreams, and a whole lot of cheesecake. Bright, promiscuous, clueless and hilarious, these lovely, mismatched ladies form the perfect circle of friends."
1987,5,Growing Pains,//en.wikipedia.org/wiki/Growing_Pains,ABC,21.3,54.0,35,comedy,"Fatherhood has taken on a whole new meaning for Jason Seaver, who has assumed the chores of cooking, cleaning and minding the kids so that his wife, Maggie, can pursue a career in journalism after spending 15 years as a housewife."
1987,6,Who's the Boss?,//en.wikipedia.org/wiki/Who's_the_Boss%3F,ABC,21.2,634.0,35,comedy,"A former professional baseball player, along with his preteen daughter, moves into New York advertising executive Angela Bower's house to be both a housekeeper and a father figure to her young son. Tony 's laid-back personality contrasts with Angela's type-A behavior."
1987,7,Night Court,//en.wikipedia.org/wiki/Night_Court,NBC,20.8,162.0,35,comedy,An eccentric fun-loving judge presides over an urban night court and all the silliness going on there.
1987,10,ALF,//en.wikipedia.org/wiki/ALF_(TV_series),NBC,18.8,4658.0,"35,10751,10765",comedy,A furry alien wiseguy comes to live with a terran family after crashing into their garage.
1987,10,The Wonder Years,//en.wikipedia.org/wiki/The_Wonder_Years,ABC,18.8,4500.0,"35,18,10751",comedy,"The story of Kevin Arnold facing the trials and tribulations of youth while growing up during the 1960s and 70s. Told through narration from an adult Kevin, Kevin faces the difficulties of maintaining relationships and friendships on his enthralling journey into adulthood."
1987,12,Moonlighting,//en.wikipedia.org/wiki/Moonlighting_(TV_series),ABC,18.3,1998.0,"35,18,9648,80",comedy,"After being duped and going bankrupt, model Maddie is convinced by David to become a partner in a detective agency. Together they solve various cases, while getting comfortable with each other."
1987,15,Amen,//en.wikipedia.org/wiki/Amen_(TV_series),NBC,17.5,5221.0,"35,10751",comedy,"Amen is an American television sitcom produced by Carson Productions that ran from September 27, 1986 to May 11, 1991 on NBC. Set in Sherman Hemsley's real-life hometown of Philadelphia, Amen stars Hemsley as the deacon of a church and was part of a wave of successful sitcoms on NBC in the 1980s which featured entirely or almost-entirely black casts. Others included The Cosby Show, A Different World, and 227."
1987,17,Family Ties,//en.wikipedia.org/wiki/Family_Ties,NBC,17.3,496.0,"35,18,10751",comedy,"Former 1960s flower children Steven and Elyse Keaton raise their conservative son Alex, daughters Mallory and Jennifer, and later, youngest child Andrew."
1987,20,My Two Dads,//en.wikipedia.org/wiki/My_Two_Dads,NBC,16.9,1862.0,35,comedy,"Joey and Michael, who fought over the same woman 13 years ago now have, upon her death, been awarded joint custody of her daughter - who might be either of theirs. So how do the men settle their problems? With a paternity test? No way. Instead, they all move in together to raise Nicole as a two-dad nuclear family. Under the watchful eye of the family court judge, dads and daughter adjust to their new situation."
1987,20,Valerie's Family,//en.wikipedia.org/wiki/The_Hogan_Family,NBC,16.9,4453.0,"35,10751",comedy,"The Hogan Family is an American television situation comedy that aired on NBC from March 1, 1986 to May 7, 1990, and on CBS from September 15, 1990 until July 20, 1991. It was produced by Miller-Boyett Productions, along with Tal Productions, Inc., and in association with Lorimar Productions, Lorimar-Telepictures and Lorimar Television.

The show was originally titled Valerie and starred Valerie Harper as a mother trying to juggle her career with raising her three sons by her often-absent airline-pilot husband. Harper was written out of the series after the second season because of a dispute with the show's producers. Sandy Duncan joined the cast as the boys' aunt, who moved in and became their surrogate mom. During the show's third season, the series was known as Valerie's Family: The Hogans, then simply as The Hogan Family."
1987,23,Head of the Class,//en.wikipedia.org/wiki/Head_of_the_Class,ABC,16.7,2589.0,"35,10751",comedy,"Head of the Class is an American sitcom that ran from 1986 to 1991 on the ABC television network.

The series follows a group of gifted students in the Individualized Honors Program at the fictional Monroe High School in Manhattan, and their history teacher Charlie Moore. The program was ostensibly a vehicle for Hesseman, best known for his role as radio DJ Dr. Johnny Fever in the sitcom WKRP in Cincinnati. Hesseman left Head of the Class in 1990 and was replaced by Billy Connolly as teacher Billy MacGregor for the final season. After the series ended, Connolly appeared in a short-lived spin-off titled Billy.

The series was created and executive produced by Rich Eustis and Michael Elias. Rich Eustis had previously worked as a New York City substitute teacher while hoping to become an actor."
